headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfo.place@supplied|metadata.mods.originInfopublisher|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfononSort|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.part.detail.0@type|metadata.mods.relatedItem.1.part.detail.0number|metadata.mods.relatedItem.1.part.detail.1@type|metadata.mods.relatedItem.1.part.detail.1number|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@type|metadata.mods.subject.0@authority|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.titleInfononSort|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modstypeOfResource
2019-05-23T02:00:17Z|alumnus_1507291725|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1943july|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291725|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291725/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|7/1/1943|1943-07-01|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1943july|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 23|issue|Issue 4|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 23, Issue 4, 1943 July|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507292617|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1951winterholiday|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292617|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292617/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1951|1951|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1951winterholiday|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 32|issue|Issue 4|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 32, Issue 4, 1951 Winterholiday|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507300326|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1997spring|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507300326|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507300326/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1997|1997|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1997spring|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 77|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 77, Issue 2, 1997 Spring|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507303018|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_2010summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507303018|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507303018/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|2010|2010|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_2010summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 90|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 90, Issue 2, 2010 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507296771|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1978winter|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507296771|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507296771/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1978 Winter|1978-24|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1978winter|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 58|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 58, Issue 1, 1978 Winter|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507295527|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1971february|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507295527|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507295527/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|2/1/1971|1971-02-01|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1971february|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 51|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 51, Issue 1, 1971 February|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507299533|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1993summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507299533|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507299533/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1993|1993|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1993summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 73|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 73, Issue 3, 1993 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507298850|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1990spring|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507298850|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507298850/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1990|1990|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1990spring|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 70|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 70, Issue 2, 1990 Spring|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507290327|alumnus|No Copyright - United States|use and reproduction|http://rightsstatements.org/vocab/NoC-US/1.0/|alum_1920january|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507290327|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507290327/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1/1/1920|1920-01-01|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1920january|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 4|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 4, Issue 1, 1920 January|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507303942|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1933october|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507303942|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507303942/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1933|1933|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1933october|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 12|issue|Issue 21|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 12, Issue 21, 1933 October|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507297549|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1983summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507297549|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507297549/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1983|1983|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1983summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 63|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 63, Issue 3, 1983 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507292886|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1954spring|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292886|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507292886/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1954|1954|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1954spring|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 34|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 34, Issue 1, 1954 Spring|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507291344|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1929may|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291344|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507291344/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1929|1929|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1929may|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 13|issue|Issue 3|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 13, Issue 3, 1929 May|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507293861|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1962summer|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507293861|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507293861/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1962 Summer|1962-22|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1962summer|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 42|issue|Issue 2|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 42, Issue 2, 1962 Summer|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
2019-05-23T02:00:17Z|alumnus_1507294673|alumnus|In Copyright - Educational Use Permitted|use and reproduction|http://rightsstatements.org/vocab/InC-EDU/1.0/|alum_1967february|local|eng|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507294673|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/alumnus%3A1507294673/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85212742|University of Tennessee (System). National Alumni Association.|Issued for The University of Tennessee National Alumni Association.|Issue numbering varies.|This object was added to the Digital Preservation Network in November 2017.|dpn|1967|1967|edtf|yes|Knoxville (Tenn.)|text|yes|University of Tennessee (System). National Alumni Association|periodicals|aat|http://vocab.getty.edu/aat/300026657|reformatted digital|1 magazine|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_alum_1967february|Created and edited in general conformance to MODS Guidelines (Version 3.5).|The|Tennessee Alumnus|Project|host|volume|Volume 47|issue|Issue 1|Tennessee Alumnus|series|lcsh|University of Tennessee (Knoxville campus)--Alumni and alumnae--Periodicals|35.96064N, 83.92074W|Knoxville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79109786|The|Tennessee Alumnus. Volume 47, Issue 1, 1967 February|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|text
